station_id,in 0:00 ~ 1:00,in 1:00 ~ 2:00,in 2:00 ~ 3:00,in 3:00 ~ 4:00,in 4:00 ~ 5:00,in 5:00 ~ 6:00,in 6:00 ~ 7:00,in 7:00 ~ 8:00,in 8:00 ~ 9:00,in 9:00 ~ 10:00,in 10:00 ~ 11:00,in 11:00 ~ 12:00,in 12:00 ~ 13:00,in 13:00 ~ 14:00,in 14:00 ~ 15:00,in 15:00 ~ 16:00,in 16:00 ~ 17:00,in 17:00 ~ 18:00,in 18:00 ~ 19:00,in 19:00 ~ 20:00,in 20:00 ~ 21:00,in 21:00 ~ 22:00,in 22:00 ~ 23:00,in 23:00 ~ 24:00
608,0.151843318,0.147465438,0.052304147,0.118894009,0.052995392,0.080875576,0.077419355,0.224193548,0.138248848,0.104608295,0.125345622,0.264285714,0.21843318,0.091013825,0.189170507,0.215437788,0.133179724,0.186175115,0.143317972,0.092396313,0.148847926,0.197695853,0.118894009,0.053686636
609,0.685253456,0.491935484,0.447465438,0.330875576,0.252073733,0.308064516,0.46843318,0.577419355,1.978571429,0.797004608,0.626958525,0.709907834,0.865207373,0.555069124,0.630414747,0.652304147,0.707603687,0.825115207,1.061751152,0.891474654,0.757834101,0.702764977,0.930414747,0.833640553
610,0.158294931,0.166129032,0.197004608,0.108064516,0.139631336,0.098156682,0.169815668,0.240552995,0.490552995,0.340322581,0.20483871,0.194009217,0.251382488,0.237788018,0.306451613,0.39516129,0.28640553,0.3,0.26359447,0.285023041,0.455299539,0.168202765,0.234101382,0.172580645
612,0.343087558,0.364516129,0.262903226,0.268663594,0.326497696,0.578571429,0.348847926,0.294930876,0.956221198,0.563824885,0.523732719,0.546543779,0.743548387,0.697465438,0.493317972,0.701612903,0.744009217,0.966820276,1.474423963,1.205069124,0.999769585,0.741935484,0.444009217,0.484792627
613,0.49124424,0.630875576,0.509907834,0.291474654,0.322119816,0.411751152,0.468202765,0.559447005,0.885714286,0.514285714,0.578571429,0.567741935,0.76843318,0.809907834,0.803456221,0.982488479,0.995391705,1.147926267,1.475115207,1.342626728,1.230875576,1.001382488,1.247695853,0.873963134
614,0.736175115,0.673271889,0.54516129,0.545852535,0.418894009,0.406221198,0.319585253,0.455299539,1.220506912,1.598387097,1.314516129,1.046313364,1.153686636,0.994930876,0.852073733,0.911751152,1.273963134,1.234562212,1.757603687,1.360829493,0.973271889,1.088018433,1.128110599,0.714746544
615,0.30875576,0.264976959,0.199769585,0.309907834,0.115207373,0.250691244,0.112442396,0.299539171,0.521428571,0.48202765,0.517050691,0.466129032,0.391013825,0.394009217,0.375115207,0.411059908,0.512672811,0.783410138,0.573732719,0.271428571,0.279262673,0.232718894,0.21843318,0.32718894
616,0.189861751,0.26797235,0.111059908,0.118894009,0.119585253,0.098156682,0.070967742,0.065898618,0.184101382,0.07235023,0.107373272,0.181336406,0.237096774,0.191935484,0.149769585,0.202764977,0.211290323,0.229262673,0.323732719,0.127419355,0.219124424,0.171889401,0.262211982,0.217050691
617,0.376728111,0.366129032,0.430414747,0.211290323,0.285714286,0.133179724,0.148156682,0.258525346,1.2640553,0.420506912,0.517050691,0.305760369,0.426728111,0.489170507,0.502073733,0.521889401,0.403917051,0.527880184,0.490552995,0.338018433,0.36797235,0.344239631,0.416820276,0.316589862
621,0.080184332,0.165437788,0.243317972,0.155299539,0.058064516,0.073041475,0.080184332,0.073732719,0.327419355,0.17764977,0.091013825,0.156912442,0.169815668,0.168202765,0.116820276,0.172580645,0.207603687,0.249769585,0.284331797,0.176267281,0.073732719,0.157603687,0.194009217,0.169585253
622,0.393317972,0.430414747,0.526267281,0.352995392,0.194700461,0.157603687,0.162672811,0.285023041,0.725576037,0.310829493,0.357373272,0.538479263,0.566359447,0.463364055,0.520046083,0.559907834,0.617281106,0.508525346,0.558525346,0.525576037,0.466129032,0.363133641,0.523502304,0.443317972
623,1.336866359,1.030875576,1.130184332,0.737557604,0.584331797,0.456912442,0.538479263,0.491935484,1.176958525,0.963824885,0.899539171,1.047465438,1.297004608,1.34516129,1.638479263,1.475115207,1.47281106,1.714746544,1.799769585,1.754608295,1.339400922,1.298387097,1.538709677,1.485714286
624,0.334331797,0.401612903,0.307142857,0.31359447,0.200460829,0.260599078,0.283640553,0.468894009,1.612672811,0.814976959,0.437557604,0.61797235,0.676036866,0.471198157,0.753225806,0.72764977,0.479723502,0.720506912,0.634331797,0.640092166,1.074423963,0.660138249,0.629493088,0.350230415
625,0.472580645,0.337327189,0.352995392,0.242857143,0.216359447,0.189170507,0.151152074,0.815437788,2.112672811,0.526497696,0.378801843,0.5,0.52718894,0.363133641,0.591013825,0.479953917,0.59078341,0.525806452,0.606451613,0.559907834,0.397465438,0.470276498,0.446543779,0.566359447
626,0.154608295,0.732488479,0.120276498,0.098847926,0.065898618,0.060829493,0.123963134,0.136866359,0.975576037,0.438940092,0.238248848,0.27718894,0.7640553,0.402534562,0.343087558,0.309447005,0.500460829,0.479723502,0.418202765,0.547926267,0.337327189,0.297926267,0.246313364,0.145391705
627,0.565668203,0.616589862,0.542857143,0.390322581,0.251382488,0.262211982,0.186175115,0.210599078,0.70483871,0.466359447,0.363824885,0.252764977,0.515437788,0.401152074,0.444700461,0.418202765,0.488479263,0.496313364,0.736175115,0.642165899,0.490552995,0.530645161,0.537096774,0.535714286
628,0.145391705,0.199769585,0.154608295,0.160368664,0.065898618,0.065898618,0.020046083,0.202764977,0.255760369,0.159677419,0.160368664,0.249769585,0.34078341,0.252764977,0.323732719,0.315898618,0.237788018,0.184792627,0.344470046,0.179723502,0.148156682,0.133179724,0.167511521,0.112442396
630,0.317281106,0.374423963,0.233410138,0.276267281,0.303686636,0.176958525,0.3,1.050230415,1.344930876,0.780645161,0.841013825,0.736175115,0.823732719,0.974654378,0.744470046,0.923041475,0.751152074,0.914516129,1.418894009,0.78640553,0.650921659,0.819815668,0.669585253,0.59562212
631,0.541935484,0.446082949,0.421198157,0.32718894,0.387327189,0.29078341,0.276497696,0.57281106,1.300230415,1.07235023,0.857373272,0.768663594,0.801382488,0.689631336,0.627880184,0.834331797,0.774884793,0.926728111,1.445852535,1.357603687,1.17764977,1.035483871,1.18640553,0.941705069
634,1.080875576,0.81797235,0.605299539,0.547235023,0.357373272,0.460599078,0.588709677,0.436175115,1.061520737,0.636635945,0.646774194,0.696082949,0.984101382,1.119354839,1.079262673,1.569124424,1.473271889,1.984792627,1.716820276,1.270737327,1.264976959,1.333410138,1.433179724,1.378341014
635,0.524193548,0.684792627,0.499308756,0.400460829,0.274193548,0.230645161,0.184101382,0.614976959,0.821889401,0.488479263,1.080184332,0.484562212,0.578571429,0.602304147,0.66797235,0.703225806,0.947465438,0.79124424,0.898847926,0.784101382,0.684101382,0.791474654,0.817741935,0.720276498
636,0.154608295,0.196313364,0.073732719,0.107373272,0.079493088,0.104608295,0.078801843,0.292857143,0.399539171,0.338018433,0.196313364,0.258525346,0.345852535,0.23640553,0.338018433,0.320737327,0.343087558,0.465437788,1.231336406,0.269354839,0.155990783,0.252073733,0.17764977,0.100230415
637,0.514285714,0.420506912,0.235714286,0.269354839,0.229262673,0.186866359,0.268663594,0.770506912,0.6140553,0.510599078,0.553686636,0.474884793,0.531336406,0.661059908,0.929493088,0.658294931,0.731336406,0.80437788,1.08640553,0.636175115,0.504147465,0.502073733,0.519124424,0.605760369
638,0.206221198,0.169815668,0.106682028,0.098847926,0.156221198,0.139631336,0.179723502,0.098847926,0.07235023,0.145391705,0.250691244,0.212672811,0.398156682,0.376036866,0.264285714,0.368894009,0.413133641,0.467050691,0.599539171,0.456451613,0.307373272,0.423271889,0.229953917,0.219815668
639,0.653917051,0.47281106,0.310829493,0.251382488,0.268663594,0.341013825,0.552304147,0.328801843,0.723041475,0.938018433,0.712672811,0.967511521,1.018663594,0.85875576,0.900230415,1.052304147,1.247235023,1.405529954,1.707373272,1.257834101,1.011290323,1.329262673,1.152304147,0.935483871
640,0.169815668,0.246313364,0.144700461,0.106682028,0.093087558,0.105299539,0.157603687,0.311751152,0.762903226,0.239170507,0.186175115,0.25483871,0.290092166,0.21843318,0.310599078,0.279953917,0.317281106,0.3859447,0.323041475,0.343778802,0.270046083,0.292165899,0.199078341,0.203456221
641,0.490552995,0.532949309,0.45921659,0.330184332,0.252764977,0.184792627,0.264976959,0.279953917,0.445391705,0.481336406,0.493548387,0.615898618,0.846543779,0.618894009,0.8359447,0.887327189,1.092857143,1.145391705,1.413824885,1.105069124,0.946543779,0.967741935,0.697004608,0.55875576
642,0.371658986,0.293548387,0.24562212,0.312211982,0.282718894,0.191935484,0.575806452,0.785483871,0.934101382,0.868202765,0.596082949,0.55921659,0.742857143,0.676036866,0.484792627,0.579953917,0.441935484,0.552764977,1.121198157,0.853456221,0.866129032,0.587788018,0.592857143,0.547695853
643,0.185483871,0.158986175,0.126036866,0.158986175,0.113133641,0.111751152,0.179032258,0.615437788,1.773732719,0.332258065,0.371658986,0.220506912,0.306451613,0.488479263,0.393778802,0.497695853,0.508294931,0.430414747,0.502764977,0.469815668,0.456912442,0.356682028,0.514746544,0.292857143
646,0.899539171,0.888018433,0.852764977,0.60437788,0.555760369,0.295852535,0.417511521,0.74124424,1.853456221,1.116589862,0.886635945,0.800691244,0.81797235,1.088479263,1.442165899,1.318202765,1.127419355,1.293317972,2.142165899,2.014285714,1.299539171,1.338018433,1.210138249,1.054147465
647,0.310138249,0.330645161,0.305760369,0.201843318,0.272119816,0.126036866,0.433179724,0.137557604,0.436175115,0.29562212,0.208294931,0.3859447,0.318663594,0.336635945,0.426036866,0.467741935,0.447465438,0.479723502,0.457603687,0.509677419,0.409677419,0.384562212,0.368202765,0.237096774
648,0.364976959,0.375115207,0.463364055,0.352304147,0.325806452,0.319354839,0.81843318,1.477419355,2.401152074,0.829032258,0.60875576,0.797004608,0.573041475,0.708294931,0.653686636,0.683870968,0.851612903,1.070046083,1.039631336,1.202995392,0.868663594,0.8640553,0.782949309,0.519354839
650,0.982258065,0.88202765,0.6859447,0.430414747,0.438248848,0.33156682,0.365898618,0.309447005,0.781336406,0.501843318,0.637327189,0.493548387,0.657603687,0.713364055,0.902304147,0.864516129,1.083640553,1.227880184,1.238018433,1.046313364,0.82718894,0.912442396,0.889400922,0.892165899
651,0.279953917,0.31359447,0.25,0.185483871,0.201843318,0.130414747,0.194009217,0.267050691,0.284331797,0.71843318,0.361059908,0.282949309,0.311520737,0.603225806,0.56843318,0.467511521,0.526958525,0.583640553,0.841474654,0.678110599,0.574193548,0.493317972,0.626497696,0.433179724
652,0.113824885,0.104608295,0.103917051,0.113824885,0.060138249,0.038709677,0.155299539,0.079493088,0.491935484,0.320046083,0.146082949,0.157603687,0.140322581,0.105299539,0.113824885,0.160368664,0.133179724,0.159677419,0.165437788,0.146082949,0.103917051,0.152534562,0.17764977,0.118894009
654,0.197004608,0.080184332,0.053686636,0.060138249,0.020046083,0.091013825,0.128110599,0.436866359,0.249308756,0.182488479,0.174654378,0.193317972,0.276497696,0.158986175,0.249078341,0.186866359,0.255069124,0.297926267,0.431105991,0.224884793,0.140322581,0.324423963,0.213364055,0.20483871
656,0.099539171,0.073732719,0.103225806,0.066589862,0.066589862,0.065898618,0.065898618,0.098156682,0.390322581,0.239170507,0.303686636,0.230645161,0.24078341,0.3,0.267050691,0.35437788,0.199769585,0.352304147,0.237096774,0.183410138,0.199769585,0.1640553,0.123963134,0.276497696
657,0.350230415,0.196313364,0.165437788,0.261981567,0.300230415,0.105990783,0.398156682,0.300691244,1.256682028,0.598156682,0.291474654,0.319354839,0.349539171,0.494700461,0.615668203,0.238479263,0.377419355,0.406682028,0.526267281,0.411059908,0.38156682,0.288479263,0.417511521,0.267741935
658,0.237096774,0.250691244,0.266359447,0.282949309,0.295852535,0.153225806,0.073732719,0.170506912,0.565207373,0.370506912,0.308064516,0.349539171,0.376728111,0.418894009,0.32235023,0.353686636,0.330184332,0.277880184,0.655299539,0.441013825,0.3359447,0.308525346,0.283410138,0.217741935
659,0.334331797,0.281336406,0.265668203,0.166820276,0.257834101,0.298387097,0.185483871,0.302304147,1.207373272,1.038479263,0.646543779,0.502764977,0.781105991,0.59516129,0.55921659,0.623041475,0.449078341,0.484101382,0.678341014,0.758294931,0.533640553,0.388248848,0.362442396,0.482718894
660,0.355069124,0.403225806,0.400230415,0.302995392,0.339400922,0.120967742,0.132488479,0.203456221,0.31797235,0.338018433,0.307834101,0.332258065,0.570046083,0.559447005,0.50483871,0.479723502,0.56359447,0.721428571,0.792626728,0.978110599,0.523732719,0.556451613,0.423271889,0.39124424
661,0.328110599,0.222119816,0.169815668,0.150460829,0.176267281,0.146774194,0.170506912,0.105299539,0.239170507,0.170506912,0.288709677,0.350230415,0.497235023,0.496313364,0.570967742,0.721428571,0.750230415,0.926036866,1.114976959,0.855069124,0.623963134,0.449769585,0.332488479,0.466359447
663,0.149769585,0.242165899,0.188479263,0.116820276,0.107373272,0.065898618,0.137557604,0.085253456,0.321658986,0.097465438,0.199769585,0.182718894,0.174884793,0.217741935,0.301382488,0.275115207,0.237788018,0.474884793,0.508525346,0.489861751,0.376728111,0.342396313,0.290092166,0.739400922
700,0.692396313,0.761981567,0.468202765,0.301382488,0.285023041,0.287096774,0.385253456,0.497695853,0.882258065,0.370967742,0.23202765,0.330875576,0.416129032,0.429723502,0.408294931,0.588709677,0.547926267,0.703225806,0.541474654,0.659677419,0.727419355,0.636635945,0.762903226,0.795391705
701,0.3,0.272119816,0.196313364,0.159677419,0.150460829,0.140322581,0.085253456,0.071658986,1.193087558,0.224884793,0.24562212,0.27281106,0.24562212,0.288018433,0.247004608,0.292165899,0.25921659,0.422580645,0.310829493,0.241474654,0.179032258,0.24562212,0.253456221,0.21843318
702,0.148847926,0.181105991,0.220506912,0.126728111,0.093778802,0.169815668,0.131797235,0.511520737,0.570506912,0.727419355,0.285714286,0.405990783,0.509907834,0.506912442,0.529032258,0.307142857,0.320737327,0.430414747,0.461751152,0.433870968,0.326497696,0.332258065,0.399539171,0.27718894
703,1.616820276,1.151382488,0.92235023,0.599308756,0.413824885,0.486866359,0.476958525,0.592396313,1.872119816,0.921658986,0.783410138,0.868663594,1.05483871,1.22235023,1.130184332,1.254608295,1.783640553,1.802764977,2.506221198,2.802073733,1.816359447,1.660368664,2.053917051,1.533179724
704,0.790552995,0.793317972,0.615898618,0.526958525,0.430414747,0.25483871,0.28640553,0.529953917,1.179493088,0.677419355,0.646082949,0.794239631,1.179262673,0.970276498,1.021198157,1.265207373,0.87281106,1.059677419,1.505299539,1.574193548,1.093317972,1.144470046,2.193087558,1.354147465
706,0.305069124,0.283640553,0.217741935,0.199769585,0.152534562,0.159677419,0.084562212,0.240552995,0.416820276,0.301612903,0.224193548,0.269124424,0.257834101,0.329953917,0.336635945,0.265668203,0.475345622,0.486175115,0.666820276,0.650230415,0.325115207,0.391705069,0.457603687,0.360829493
708,0.825576037,0.4640553,0.409677419,0.379493088,0.240552995,0.226267281,0.283640553,0.382258065,0.956451613,0.574884793,0.728341014,0.570046083,0.746082949,0.671658986,0.747695853,1.011751152,0.871428571,1.134331797,1.704608295,0.955069124,0.978801843,0.865668203,0.9359447,0.838479263
709,0.079493088,0.138248848,0.194700461,0.108064516,0.065898618,0.040092166,0.157603687,0.038709677,0.144700461,0.362903226,0.199078341,0.118894009,0.120967742,0.138940092,0.137557604,0.093087558,0.093087558,0.185483871,0.20483871,0.184101382,0.138940092,0.169815668,0.105990783,0.066589862
710,0.078801843,0.20483871,0.199078341,0.197695853,0.130414747,0.026497696,0.0859447,0.04516129,0.084562212,0.124654378,0.070967742,0.112442396,0.059447005,0.131797235,0.143317972,0.079493088,0.118894009,0.184101382,0.140322581,0.078801843,0.158294931,0.138248848,0.120967742,0.098156682
711,0.091705069,0.105299539,0.093778802,0.085253456,0.059447005,0.098156682,0.078110599,0.358064516,0.503686636,0.303686636,0.241474654,0.145391705,0.223502304,0.310138249,0.184792627,0.112442396,0.131105991,0.119585253,0.171198157,0.238479263,0.133179724,0.156221198,0.151843318,0.145391705
712,0.239170507,0.312903226,0.167511521,0.168894009,0.156912442,0.100921659,0.060829493,0.179032258,0.560138249,0.160368664,0.060829493,0.305990783,0.464746544,0.287096774,0.273963134,0.365898618,0.305529954,0.249308756,0.189861751,0.30875576,0.259907834,0.247004608,0.312211982,0.250691244
713,0.121658986,0.188248848,0.216359447,0.158986175,0.080875576,0.093087558,0.123963134,0.103917051,0.898617512,0.333870968,0.211981567,0.203456221,0.170506912,0.146774194,0.293548387,0.186175115,0.270737327,0.330184332,0.547695853,0.118894009,0.152534562,0.144009217,0.108064516,0.111059908
714,0.191935484,0.174654378,0.148156682,0.099539171,0.052995392,0.058064516,0.124654378,0.214976959,0.327419355,0.20483871,0.293548387,0.366589862,0.197004608,0.309447005,0.271428571,0.301382488,0.350230415,0.239170507,0.417511521,0.275576037,0.217741935,0.420276498,0.170506912,0.171889401
716,0.440552995,0.497004608,0.350921659,0.303686636,0.277880184,0.246313364,0.369585253,0.792165899,1.711059908,0.552304147,0.852073733,0.932488479,1.099308756,1.108525346,1.079262673,1.039170507,1.057142857,1.149308756,2.266129032,1.195852535,0.81359447,1.075806452,0.880184332,0.796543779
719,0.570737327,0.28640553,0.430414747,0.269354839,0.365898618,0.133870968,0.342396313,0.276497696,0.87718894,0.724193548,0.31797235,0.391705069,0.620967742,0.494239631,0.543317972,0.666589862,0.539400922,0.669585253,0.746774194,0.760599078,0.530645161,0.470506912,0.750691244,0.597235023
720,0.083870968,0.113133641,0.104608295,0.033640553,0.07235023,0.078801843,0.047235023,0.105990783,0.199078341,0.283640553,0.222119816,0.224884793,0.319354839,0.267741935,0.131797235,0.131797235,0.150460829,0.117511521,0.179032258,0.138940092,0.113133641,0.147465438,0.184101382,0.119585253
722,0.379493088,0.340092166,0.358064516,0.153917051,0.258525346,0.20921659,0.171198157,0.370967742,0.730645161,0.519124424,0.511290323,0.383179724,0.382488479,0.401612903,0.455529954,0.681797235,0.695391705,0.515668203,0.587096774,0.4640553,0.397465438,0.623732719,0.644470046,0.298617512
723,0.881336406,0.380875576,0.325806452,0.371658986,0.498387097,0.291474654,0.354608295,0.357373272,0.719815668,1.273271889,0.81843318,0.74124424,1.044930876,1.327880184,0.91797235,1.224654378,1.45875576,1.602304147,4.275576037,1.980184332,1.434101382,1.283410138,1.365668203,0.883870968
724,0.065898618,0.059447005,0.020737327,0.046543779,0.026497696,0,0.025806452,0.052304147,0.103225806,0.202764977,0.032949309,0.047926267,0.032949309,0.026497696,0.144700461,0.086635945,0.085253456,0.064516129,0.097465438,0.053686636,0.105299539,0.060138249,0.045852535,0.040092166
726,0.429493088,0.340092166,0.257142857,0.157603687,0.167511521,0.718894009,0.308064516,0.810829493,1.067511521,0.588018433,0.655299539,0.523502304,0.560599078,0.564976959,0.446774194,0.499078341,0.532949309,0.484792627,0.578571429,0.370276498,0.418202765,0.342857143,0.33156682,0.25
729,0.416129032,0.292857143,0.395852535,0.169815668,0.666589862,0.210599078,0.238479263,0.355299539,0.916359447,0.674654378,0.578110599,0.892857143,0.543548387,0.627880184,0.590092166,0.661059908,0.663133641,0.765437788,0.961751152,0.666129032,0.520506912,0.525806452,0.494930876,0.326497696
731,0.492857143,0.363824885,0.446774194,0.260368664,0.213364055,0.131797235,0.179723502,0.217741935,0.488940092,0.313824885,0.332258065,0.312211982,0.461981567,0.505299539,0.5859447,0.574884793,0.654608295,0.960368664,1.500921659,1.067741935,0.83202765,0.75483871,0.842626728,0.569124424
732,0.09516129,0.131797235,0.153225806,0.099539171,0.091705069,0.078110599,0.074423963,0.09516129,0.425345622,0.131797235,0.166129032,0.157603687,0.257834101,0.186866359,0.188248848,0.294470046,0.310829493,0.244930876,0.377419355,0.188940092,0.119585253,0.124654378,0.084562212,0.197004608
733,0.086635945,0.146774194,0.105299539,0.149769585,0.318663594,0.02718894,0.065207373,0.046543779,0.266589862,0.229262673,0.219815668,0.153917051,0.206221198,0.183410138,0.2640553,0.190552995,0.232718894,0.26359447,0.299308756,0.140322581,0.258525346,0.145391705,0.07235023,0.118894009
734,0.308525346,0.34078341,0.237788018,0.219815668,0.160368664,0.08156682,0.463364055,0.625345622,1.104608295,0.424654378,0.316589862,0.241474654,0.232718894,0.35875576,0.388940092,0.324423963,0.560829493,0.357834101,0.797004608,0.31359447,0.271428571,0.366820276,0.241935484,0.370276498
735,0.399769585,0.470506912,0.261290323,0.258525346,0.238479263,0.194009217,0.821198157,0.737557604,1.094239631,0.606451613,0.511981567,0.42235023,0.541935484,0.831336406,0.661520737,0.719354839,0.696082949,0.850691244,0.749769585,0.602073733,0.597926267,0.769815668,0.716129032,0.523271889
736,0.379493088,0.332949309,0.270737327,0.184792627,0.131797235,0.114516129,0.113133641,0.24562212,0.330875576,0.328801843,0.113133641,0.126036866,0.111751152,0.146774194,0.371658986,0.151843318,0.181105991,0.176267281,0.239861751,0.317281106,0.171889401,0.20483871,0.265668203,0.296313364
737,0.139631336,0.158986175,0.132488479,0.112442396,0.12235023,0.334331797,0.04516129,0.139631336,1.061981567,0.274193548,0.158986175,0.205529954,0.212672811,0.138248848,0.158986175,0.179723502,0.217741935,0.335023041,0.289170507,0.232718894,0.113824885,0.171889401,0.139631336,0.22764977
739,0.251382488,0.284101382,0.330184332,0.264976959,0.132488479,0.158986175,0.105990783,0.434792627,0.866589862,0.749308756,0.185483871,0.60437788,0.741705069,0.473271889,0.431105991,0.476958525,0.494930876,0.457834101,0.299308756,0.310829493,0.221198157,0.219815668,0.248387097,0.115207373
740,0.165437788,0.146774194,0.200460829,0.178341014,0.216359447,0.05875576,0.126728111,0.130414747,0.339400922,0.389631336,0.582258065,0.198387097,0.207834101,0.216129032,0.222119816,0.249769585,0.187557604,0.147465438,0.226958525,0.241474654,0.208525346,0.156912442,0.162672811,0.172580645
741,0.080875576,0.058064516,0.032949309,0.033640553,0.032949309,0.026497696,0.02718894,0.01359447,0.067281106,0.065898618,0.032258065,0.046543779,0.055760369,0.04516129,0.020046083,0.078801843,0.105990783,0.121658986,0.235483871,0.107373272,0.046543779,0.060138249,0.053686636,0.105299539
742,0.217741935,0.24562212,0.171198157,0.161981567,0.105990783,0.170506912,0.073041475,0.0859447,0.623041475,0.211290323,0.131797235,0.198387097,0.166129032,0.253686636,0.224193548,0.328110599,0.292165899,0.270046083,0.373271889,0.641935484,0.284331797,0.156912442,0.283640553,0.282949309
743,0.173963134,0.176036866,0.294239631,0.118894009,0.111751152,0.074423963,0.199769585,0.142626728,0.368894009,0.375115207,0.099539171,0.100230415,0.045852535,0.098847926,0.093778802,0.181105991,0.132488479,0.152534562,0.307834101,0.214746544,0.114516129,0.118202765,0.092396313,0.075115207
744,0.449769585,0.328110599,0.252073733,0.276497696,0.140322581,0.130414747,0.321658986,0.309447005,0.695391705,0.433179724,0.284331797,0.27281106,0.497695853,0.664976959,0.52281106,0.704147465,0.831336406,1.263824885,1.351382488,1.212903226,0.905760369,0.715207373,0.876497696,0.605069124
745,0.092396313,0.145391705,0.086635945,0.127419355,0.052304147,0.047926267,0.05875576,0.111059908,0.194239631,0.114516129,0.060138249,0.137557604,0.217741935,0.100921659,0.119585253,0.145391705,0.206221198,0.287788018,0.179032258,0.221889401,0.118202765,0.119585253,0.158986175,0.138248848
746,0.633640553,0.486175115,0.302995392,0.296543779,0.205529954,0.184792627,0.303456221,0.312211982,0.80483871,0.342396313,0.311520737,0.347235023,0.417511521,0.614976959,0.556451613,0.549308756,0.785483871,0.879953917,1.075576037,0.746082949,0.687557604,0.614285714,0.928571429,0.724654378
747,0.31359447,0.254147465,0.166129032,0.204147465,0.144700461,0.138940092,0.186866359,0.210599078,0.644009217,0.537327189,0.45921659,0.526497696,0.385253456,0.425345622,0.444009217,0.571428571,0.694700461,0.692396313,0.769354839,0.661520737,0.486175115,0.523502304,0.515668203,0.400230415
748,0.006451613,0.019354839,0.019354839,0.047235023,0.060829493,0.006451613,0.074423963,0.120276498,0.01359447,0.052304147,0.032949309,0.020046083,0.034331797,0.047926267,0.038709677,0.046543779,0.127419355,0.105299539,0.261290323,0.08156682,0.133179724,0.019354839,0.047926267,0.055069124
749,0.144009217,0.104608295,0.123963134,0.092396313,0.085253456,0.093778802,0.138940092,0.111751152,0.389631336,0.295852535,0.266359447,0.164746544,0.319354839,0.352304147,0.288018433,0.415207373,0.598617512,0.516359447,0.492165899,0.424654378,0.208294931,0.210599078,0.264285714,0.243548387
750,0.143317972,0.082258065,0.119585253,0.137557604,0.032949309,0.099539171,0.062211982,0.116820276,0.418202765,0.087327189,0.086635945,0.107373272,0.157603687,0.158986175,0.145391705,0.153917051,0.105990783,0.157603687,0.117511521,0.170506912,0.195391705,0.146082949,0.145391705,0.094470046
752,0.149078341,0.171198157,0.167511521,0.142626728,0.113824885,0.226958525,0.118894009,0.499078341,1.548847926,0.319354839,0.298617512,0.328801843,0.208525346,0.415898618,0.234792627,0.298387097,0.279262673,0.54562212,0.235714286,0.253686636,0.206221198,0.169124424,0.429032258,0.300691244
754,0.292165899,0.262672811,0.104608295,0.113133641,0.094470046,0.098847926,0.267050691,0.858525346,0.483410138,0.214746544,0.336635945,0.211290323,0.247004608,0.247695853,0.330184332,0.258525346,0.294239631,0.452764977,0.361751152,0.311520737,0.312672811,0.363133641,0.314285714,0.176728111
755,0.523963134,0.506221198,0.368894009,0.283640553,0.217741935,0.153917051,0.522580645,0.220506912,0.466820276,0.314516129,0.32235023,0.350921659,0.457603687,0.50921659,0.621658986,0.579262673,0.570737327,0.620967742,1.001152074,0.647465438,0.699539171,0.623732719,0.538479263,0.56359447
756,0.570737327,0.370046083,0.292165899,0.204147465,0.239861751,0.158294931,0.178341014,0.254147465,0.428110599,0.157603687,0.244239631,0.275806452,0.332949309,0.498387097,0.729723502,0.572119816,0.753456221,0.637327189,0.905069124,1.115668203,0.962672811,0.993087558,0.799769585,0.530645161
757,0.093087558,0.113133641,0.0859447,0.102995392,0.091013825,0.041474654,0.219815668,0.133179724,0.085253456,0.121658986,0.093087558,0.066589862,0.169815668,0.0859447,0.099539171,0.146774194,0.186175115,0.118202765,0.124654378,0.131105991,0.065898618,0.08156682,0.052995392,0.08156682
758,0.199769585,0.257834101,0.125345622,0.167511521,0.133870968,0.0859447,0.445391705,0.406912442,0.319354839,0.411981567,0.360138249,0.368894009,0.387557604,0.429032258,0.426036866,0.516359447,0.430414747,0.411059908,0.574193548,0.455529954,0.233410138,0.279953917,0.277880184,0.321428571
759,0.086635945,0.0859447,0.060138249,0.052995392,0.038709677,0.059447005,0.04516129,0.130414747,0.575115207,0.184792627,0.154608295,0.116820276,0.07235023,0.078110599,0.103225806,0.111751152,0.234101382,0.112442396,0.093087558,0.059447005,0.040092166,0.079493088,0.105299539,0.052995392
760,0.059447005,0.039400922,0.079493088,0.09516129,0.065207373,0.065207373,0.032949309,0.094470046,0.214976959,0.336635945,0.197004608,0.105990783,0.080184332,0.100230415,0.111751152,0.128110599,0.052995392,0.118202765,0.106682028,0.181105991,0.184792627,0.059447005,0.05437788,0.046543779
762,0.3,0.271428571,0.187557604,0.194700461,0.188248848,0.099539171,0.078801843,0.138248848,0.305760369,0.23202765,0.200460829,0.380414747,0.328801843,0.307834101,0.19562212,0.282949309,0.315898618,0.365898618,0.464976959,0.459677419,0.341705069,0.296543779,0.315898618,0.253456221
763,0.046543779,0.039400922,0.047235023,0.046543779,0.097465438,0.0859447,0.067281106,0.504147465,0.144009217,0.302764977,0.137557604,0.165437788,0.197695853,0.229262673,0.258525346,0.219815668,0.246313364,0.127419355,0.369585253,0.237788018,0.158294931,0.151152074,0.045852535,0.117511521
